
61822,"$75,000 under $100,000","106,499",
61822,"$100,000 under $200,000","343,239",
61822,"$200,000 or more","541,390",

61830,,"13,632",
61830,"$1 under $25,000",833,
61830,"$25,000 under $50,000","2,154",
61830,"$50,000 under $75,000","2,518",
61830,"$75,000 under $100,000","2,888",
61830,"$100,000 under $200,000","5,239",
61830,"$200,000 or more","0",

61832,,"625,430",
61832,"$1 under $25,000","79,151",
61832,"$25,000 under $50,000","131,924",
61832,"$50,000 under $75,000","105,319",
61832,"$75,000 under $100,000","88,383",
61832,"$100,000 under $200,000","126,935",
61832,"$200,000 or more","93,718",

61833,,"34,775",
61833,"$1 under $25,000","5,163",
61833,"$25,000 under $50,000","10,246",
61833,"$50,000 under $75,000","7,621",
61833,"$75,000 under $100,000","6,711",
61833,"$100,000 under $200,000","5,034",
61833,"$200,000 or more","0",

61834,,"205,403",
61834,"$1 under $25,000","11,789",
61834,"$25,000 under $50,000","25,924",
61834,"$50,000 under $75,000","31,142",
61834,"$75,000 under $100,000","34,659",
61834,"$100,000 under $200,000","67,013",
61834,"$200,000 or more","34,876",

61839,,"15,954",
61839,"$1 under $25,000","1,096",
61839,"$25,000 under $50,000","2,342",
61839,"$50,000 under $75,000","2,835",
61839,"$75,000 under $100,000","2,893",
61839,"$100,000 under $200,000","6,788",
61839,"$200,000 or more","0",

61840,,"34,948",
61840,"$1 under $25,000","1,101",
61840,"$25,000 under $50,000","1,891",
61840,"$50,000 under $75,000","3,036",
61840,"$75,000 under $100,000","3,980",
61840,"$100,000 under $200,000","12,875",
61840,"$200,000 or more","12,065",

61841,,"37,441",
61841,"$1 under $25,000","2,501",
61841,"$25,000 under $50,000","5,133",
61841,"$50,000 under $75,000","6,176",
61841,"$75,000 under $100,000","6,483",
61841,"$100,000 under $200,000","17,148",
61841,"$200,000 or more","0",

61842,,"81,568",
61842,"$1 under $25,000","4,886",
61842,"$25,000 under $50,000","11,718",
61842,"$50,000 under $75,000","14,609",
61842,"$75,000 under $100,000","14,474",
61842,"$100,000 under $200,000","26,192",
61842,"$200,000 or more","9,689",

61843,,"76,244",
61843,"$1 under $25,000","4,113",
61843,"$25,000 under $50,000","9,841",
61843,"$50,000 under $75,000","12,149",
61843,"$75,000 under $100,000","11,662",
61843,"$100,000 under $200,000","25,443",
61843,"$200,000 or more","13,036",

61844,,"32,119",
61844,"$1 under $25,000","1,368",
61844,"$25,000 under $50,000","4,117",
61844,"$50,000 under $75,000","5,727",
61844,"$75,000 under $100,000","6,231",
61844,"$100,000 under $200,000","14,676",
61844,"$200,000 or more","0",

61845,,"11,960",
61845,"$1 under $25,000",622,
61845,"$25,000 under $50,000","1,764",
61845,"$50,000 under $75,000","2,055",
61845,"$75,000 under $100,000","2,503",
61845,"$100,000 under $200,000","5,016",
61845,"$200,000 or more","0",

61846,,"94,564",
61846,"$1 under $25,000","9,883",
61846,"$25,000 under $50,000","19,138",
61846,"$50,000 under $75,000","22,792",
61846,"$75,000 under $100,000","17,095",
61846,"$100,000 under $200,000","25,656",
61846,"$200,000 or more","0",

61847,,"37,708",
61847,"$1 under $25,000","1,610",
61847,"$25,000 under $50,000","5,067",
61847,"$50,000 under $75,000","6,314",
61847,"$75,000 under $100,000","7,227",
61847,"$100,000 under $200,000","17,490",
61847,"$200,000 or more","0",

61849,,"59,496",
61849,"$1 under $25,000","2,790",
61849,"$25,000 under $50,000","7,621",
61849,"$50,000 under $75,000","9,607",
61849,"$75,000 under $100,000","9,381",
61849,"$100,000 under $200,000","18,953",
61849,"$200,000 or more","11,144",

61850,,"10,855",
61850,"$1 under $25,000",937,
61850,"$25,000 under $50,000","2,015",
61850,"$50,000 under $75,000","2,372",
61850,"$75,000 under $100,000","2,503",
61850,"$100,000 under $200,000","3,028",
61850,"$200,000 or more","0",

61851,,"11,336",
61851,"$1 under $25,000",782,
61851,"$25,000 under $50,000","1,995",
61851,"$50,000 under $75,000","2,156",
61851,"$75,000 under $100,000","1,778",
61851,"$100,000 under $200,000","4,625",
61851,"$200,000 or more","0",

61852,,"6,170",
61852,"$1 under $25,000",307,
61852,"$25,000 under $50,000","2,136",
61852,"$50,000 under $75,000","0",
61852,"$75,000 under $100,000","3,727",
61852,"$100,000 under $200,000","0",
61852,"$200,000 or more","0",

61853,,"609,595",
61853,"$1 under $25,000","18,663",
61853,"$25,000 under $50,000","38,332",
61853,"$50,000 under $75,000","49,214",
61853,"$75,000 under $100,000","69,791",
61853,"$100,000 under $200,000","222,047",
61853,"$200,000 or more","211,548",

61854,,"51,511",
61854,"$1 under $25,000","2,581",
61854,"$25,000 under $50,000","6,071",
61854,"$50,000 under $75,000","7,438",
61854,"$75,000 under $100,000","7,572",
61854,"$100,000 under $200,000","16,651",
61854,"$200,000 or more","11,198",

61856,,"321,283",
61856,"$1 under $25,000","12,036",
61856,"$25,000 under $50,000","26,717",
61856,"$50,000 under $75,000","33,493",
61856,"$75,000 under $100,000","42,404",
61856,"$100,000 under $200,000","116,769",
61856,"$200,000 or more","89,864",

61858,,"84,929",
61858,"$1 under $25,000","5,672",
61858,"$25,000 under $50,000","12,333",
61858,"$50,000 under $75,000","14,578",
61858,"$75,000 under $100,000","16,331",
61858,"$100,000 under $200,000","36,015",
61858,"$200,000 or more","0",

61859,,"40,674",
61859,"$1 under $25,000","1,697",
61859,"$25,000 under $50,000","5,469",
61859,"$50,000 under $75,000","6,028",
61859,"$75,000 under $100,000","6,756",
61859,"$100,000 under $200,000","20,724",
61859,"$200,000 or more","0",

61862,,"15,086",
61862,"$1 under $25,000",882,
61862,"$25,000 under $50,000","2,135",
61862,"$50,000 under $75,000","2,381",
61862,"$75,000 under $100,000","2,111",
61862,"$100,000 under $200,000","7,577",
61862,"$200,000 or more","0",

61863,,"30,052",
61863,"$1 under $25,000","1,083",
61863,"$25,000 under $50,000","3,803",
61863,"$50,000 under $75,000","4,442",
61863,"$75,000 under $100,000","6,487",
61863,"$100,000 under $200,000","14,237",
61863,"$200,000 or more","0",

61864,,"63,882",
61864,"$1 under $25,000","2,166",
61864,"$25,000 under $50,000","5,676",
61864,"$50,000 under $75,000","6,440",
61864,"$75,000 under $100,000","11,494",
61864,"$100,000 under $200,000","24,282",
61864,"$200,000 or more","13,824",

61865,,"33,736",
61865,"$1 under $25,000","2,430",
61865,"$25,000 under $50,000","5,927",
61865,"$50,000 under $75,000","7,291",
61865,"$75,000 under $100,000","6,043",
61865,"$100,000 under $200,000","12,045",
61865,"$200,000 or more","0",

61866,,"252,983",
61866,"$1 under $25,000","34,839",
61866,"$25,000 under $50,000","67,913",
61866,"$50,000 under $75,000","45,042",
61866,"$75,000 under $100,000","37,092",
61866,"$100,000 under $200,000","50,414",
61866,"$200,000 or more","17,683",

61870,,"25,967",
61870,"$1 under $25,000","2,526",
61870,"$25,000 under $50,000","5,268",
61870,"$50,000 under $75,000","5,410",
61870,"$75,000 under $100,000","4,905",
61870,"$100,000 under $200,000","7,858",
61870,"$200,000 or more","0",

61872,,"24,639",
61872,"$1 under $25,000","1,339",
61872,"$25,000 under $50,000","3,117",
61872,"$50,000 under $75,000","3,493",
61872,"$75,000 under $100,000","3,323",
61872,"$100,000 under $200,000","13,367",
61872,"$200,000 or more","0",

61873,,"220,143",
61873,"$1 under $25,000","7,709",
61873,"$25,000 under $50,000","18,356",
61873,"$50,000 under $75,000","28,185",
61873,"$75,000 under $100,000","34,545",
61873,"$100,000 under $200,000","92,361",
61873,"$200,000 or more","38,987",

61874,,"329,810",
61874,"$1 under $25,000","12,584",
61874,"$25,000 under $50,000","29,069",
61874,"$50,000 under $75,000","30,468",
61874,"$75,000 under $100,000","35,502",
61874,"$100,000 under $200,000","121,835",
61874,"$200,000 or more","100,352",

61875,,"29,067",
61875,"$1 under $25,000","1,345",
61875,"$25,000 under $50,000","2,288",
61875,"$50,000 under $75,000","3,541",
61875,"$75,000 under $100,000","3,061",
61875,"$100,000 under $200,000","8,697",
61875,"$200,000 or more","10,135",

61876,,"19,219",
61876,"$1 under $25,000","1,184",
61876,"$25,000 under $50,000","3,094",
61876,"$50,000 under $75,000","3,444",
61876,"$75,000 under $100,000","3,477",
61876,"$100,000 under $200,000","8,020",
61876,"$200,000 or more","0",

61877,,"52,054",
61877,"$1 under $25,000","2,615",
61877,"$25,000 under $50,000","6,915",
61877,"$50,000 under $75,000","8,995",
61877,"$75,000 under $100,000","9,919",
61877,"$100,000 under $200,000","23,610",
61877,"$200,000 or more","0",

61878,,"36,719",
61878,"$1 under $25,000","2,748",
61878,"$25,000 under $50,000","7,427",
61878,"$50,000 under $75,000","7,378",
61878,"$75,000 under $100,000","6,624",
61878,"$100,000 under $200,000","12,542",
61878,"$200,000 or more","0",

61880,,"136,558",
61880,"$1 under $25,000","7,195",
61880,"$25,000 under $50,000","17,169",
61880,"$50,000 under $75,000","18,958",
61880,"$75,000 under $100,000","22,756",
61880,"$100,000 under $200,000","52,991",
61880,"$200,000 or more","17,489",

61882,,"18,999",
61882,"$1 under $25,000","1,079",
61882,"$25,000 under $50,000","2,550",
61882,"$50,000 under $75,000","2,366",
61882,"$75,000 under $100,000","3,237",
61882,"$100,000 under $200,000","9,767",
61882,"$200,000 or more","0",

61883,,"99,847",
61883,"$1 under $25,000","8,832",
61883,"$25,000 under $50,000","21,736",
61883,"$50,000 under $75,000","21,013",
61883,"$75,000 under $100,000","20,686",
61883,"$100,000 under $200,000","27,580",
61883,"$200,000 or more","0",

61884,,"57,266",
61884,"$1 under $25,000","1,749",
61884,"$25,000 under $50,000","2,884",
61884,"$50,000 under $75,000","5,081",
61884,"$75,000 under $100,000","6,245",
61884,"$100,000 under $200,000","20,218",
61884,"$200,000 or more","21,089",

61910,,"117,804",
61910,"$1 under $25,000","8,537",
61910,"$25,000 under $50,000","24,690",
61910,"$50,000 under $75,000","20,963",
61910,"$75,000 under $100,000","16,803",
61910,"$100,000 under $200,000","27,463",
61910,"$200,000 or more","19,348",

61911,,"124,609",
61911,"$1 under $25,000","9,671",
61911,"$25,000 under $50,000","23,919",
61911,"$50,000 under $75,000","22,913",
61911,"$75,000 under $100,000","16,600",
61911,"$100,000 under $200,000","25,306",
61911,"$200,000 or more","26,200",

61912,,"34,996",
61912,"$1 under $25,000","2,254",
61912,"$25,000 under $50,000","5,339",
61912,"$50,000 under $75,000","5,348",
61912,"$75,000 under $100,000","5,021",
61912,"$100,000 under $200,000","17,034",
61912,"$200,000 or more","0",

61913,,"41,690",
61913,"$1 under $25,000","2,927",
61913,"$25,000 under $50,000","7,288",
61913,"$50,000 under $75,000","8,666",
61913,"$75,000 under $100,000","6,834",
61913,"$100,000 under $200,000","15,975",
61913,"$200,000 or more","0",

61914,,"48,211",
61914,"$1 under $25,000","3,279",
61914,"$25,000 under $50,000","7,790",
61914,"$50,000 under $75,000","8,932",
61914,"$75,000 under $100,000","8,296",
61914,"$100,000 under $200,000","19,914",
61914,"$200,000 or more","0",

61917,,"15,226",
61917,"$1 under $25,000","1,104",
61917,"$25,000 under $50,000","2,730",
61917,"$50,000 under $75,000","2,588",
61917,"$75,000 under $100,000","1,899",
61917,"$100,000 under $200,000","6,905",
61917,"$200,000 or more","0",

61919,,"25,743",
61919,"$1 under $25,000","1,212",
61919,"$25,000 under $50,000","2,638",
61919,"$50,000 under $75,000","3,630",
61919,"$75,000 under $100,000","4,427",
61919,"$100,000 under $200,000","13,836",
61919,"$200,000 or more","0",

61920,,"484,209",
61920,"$1 under $25,000","40,573",
61920,"$25,000 under $50,000","67,933",
61920,"$50,000 under $75,000","65,464",
61920,"$75,000 under $100,000","67,194",
61920,"$100,000 under $200,000","141,213",
61920,"$200,000 or more","101,832",

61924,,"57,229",
61924,"$1 under $25,000","3,690",
61924,"$25,000 under $50,000","8,769",
61924,"$50,000 under $75,000","8,897",
61924,"$75,000 under $100,000","9,711",
61924,"$100,000 under $200,000","17,575",
61924,"$200,000 or more","8,587",

61925,,"35,897",
61925,"$1 under $25,000","1,647",
61925,"$25,000 under $50,000","3,708",
61925,"$50,000 under $75,000","3,637",
61925,"$75,000 under $100,000","4,447",
61925,"$100,000 under $200,000","11,506",
61925,"$200,000 or more","10,952",

61928,,"17,836",
61928,"$1 under $25,000","1,445",
61928,"$25,000 under $50,000","2,568",
61928,"$50,000 under $75,000","3,900",
61928,"$75,000 under $100,000","3,037",
61928,"$100,000 under $200,000","6,886",
61928,"$200,000 or more","0",

61929,,"17,572",
61929,"$1 under $25,000","1,415",
61929,"$25,000 under $50,000","3,210",
61929,"$50,000 under $75,000","3,781",
61929,"$75,000 under $100,000","4,034",
61929,"$100,000 under $200,000","5,132",
61929,"$200,000 or more","0",

61930,,"12,563",
61930,"$1 under $25,000",768,
61930,"$25,000 under $50,000","2,444",
61930,"$50,000 under $75,000","2,358",
61930,"$75,000 under $100,000","2,468",
61930,"$100,000 under $200,000","4,525",
61930,"$200,000 or more","0",

61931,,"31,369",
61931,"$1 under $25,000","2,348",
61931,"$25,000 under $50,000","5,880",
61931,"$50,000 under $75,000","5,247",
61931,"$75,000 under $100,000","4,378",
61931,"$100,000 under $200,000","13,516",
61931,"$200,000 or more","0",

61932,,"11,881",
61932,"$1 under $25,000",929,
61932,"$25,000 under $50,000","1,726",
61932,"$50,000 under $75,000","3,478",
61932,"$75,000 under $100,000","0",
61932,"$100,000 under $200,000","5,748",
61932,"$200,000 or more","0",

61933,,"23,635",
61933,"$1 under $25,000","1,870",
61933,"$25,000 under $50,000","4,885",
61933,"$50,000 under $75,000","4,665",
61933,"$75,000 under $100,000","4,394",
61933,"$100,000 under $200,000","7,821",
61933,"$200,000 or more","0",

61937,,"50,310",
61937,"$1 under $25,000","3,623",
61937,"$25,000 under $50,000","10,474",
61937,"$50,000 under $75,000","8,972",
61937,"$75,000 under $100,000","6,969",
61937,"$100,000 under $200,000","13,370",
61937,"$200,000 or more","6,902",

61938,,"521,609",
61938,"$1 under $25,000","47,856",
61938,"$25,000 under $50,000","94,415",
61938,"$50,000 under $75,000","86,126",
61938,"$75,000 under $100,000","75,449",
61938,"$100,000 under $200,000","126,467",
61938,"$200,000 or more","91,296",

61942,,"31,205",
61942,"$1 under $25,000","2,126",
61942,"$25,000 under $50,000","4,936",
61942,"$50,000 under $75,000","5,376",
61942,"$75,000 under $100,000","4,637",
61942,"$100,000 under $200,000","14,130",
61942,"$200,000 or more","0",

61943,,"39,830",
61943,"$1 under $25,000","2,666",
61943,"$25,000 under $50,000","6,271",
61943,"$50,000 under $75,000","8,737",
61943,"$75,000 under $100,000","7,246",
61943,"$100,000 under $200,000","14,910",
61943,"$200,000 or more","0",

61944,,"300,726",
61944,"$1 under $25,000","24,224",
61944,"$25,000 under $50,000","52,603",
61944,"$50,000 under $75,000","50,798",
61944,"$75,000 under $100,000","45,075",
61944,"$100,000 under $200,000","83,562",
61944,"$200,000 or more","44,464",

61951,,"241,232",
61951,"$1 under $25,000","14,617",
61951,"$25,000 under $50,000","34,114",
61951,"$50,000 under $75,000","35,465",
61951,"$75,000 under $100,000","33,553",
61951,"$100,000 under $200,000","66,152",
61951,"$200,000 or more","57,331",

61953,,"189,717",
61953,"$1 under $25,000","12,354",
61953,"$25,000 under $50,000","27,146",
61953,"$50,000 under $75,000","31,196",
61953,"$75,000 under $100,000","29,406",
61953,"$100,000 under $200,000","56,028",
61953,"$200,000 or more","33,587",

61956,,"68,889",
61956,"$1 under $25,000","5,521",
61956,"$25,000 under $50,000","13,479",
61956,"$50,000 under $75,000","13,336",
61956,"$75,000 under $100,000","12,214",
61956,"$100,000 under $200,000","24,339",
61956,"$200,000 or more","0",

61957,,"43,783",
61957,"$1 under $25,000","3,670",
61957,"$25,000 under $50,000","8,319",
61957,"$50,000 under $75,000","7,573",
61957,"$75,000 under $100,000","8,430",
61957,"$100,000 under $200,000","15,791",
61957,"$200,000 or more","0",

62001,,"64,412",
62001,"$1 under $25,000","2,386",
62001,"$25,000 under $50,000","6,816",
62001,"$50,000 under $75,000","7,770",
62001,"$75,000 under $100,000","10,419",
62001,"$100,000 under $200,000","25,398",
62001,"$200,000 or more","11,623",

62002,,"764,390",
62002,"$1 under $25,000","73,041",
62002,"$25,000 under $50,000","129,590",
62002,"$50,000 under $75,000","118,651",
62002,"$75,000 under $100,000","98,521",
62002,"$100,000 under $200,000","185,408",
62002,"$200,000 or more","159,179",

62006,,"16,589",
62006,"$1 under $25,000",849,
62006,"$25,000 under $50,000","1,576",
62006,"$50,000 under $75,000","2,747",
62006,"$75,000 under $100,000","3,342",
62006,"$100,000 under $200,000","8,075",
62006,"$200,000 or more","0",

62009,,"35,112",
62009,"$1 under $25,000","3,541",
62009,"$25,000 under $50,000","6,989",
62009,"$50,000 under $75,000","7,390",
62009,"$75,000 under $100,000","6,473",
62009,"$100,000 under $200,000","10,719",
62009,"$200,000 or more","0",

62010,,"339,621",
62010,"$1 under $25,000","20,320",
62010,"$25,000 under $50,000","43,063",
62010,"$50,000 under $75,000","49,767",
62010,"$75,000 under $100,000","50,714",
62010,"$100,000 under $200,000","126,875",
62010,"$200,000 or more","48,882",

62011,,"5,344",
62011,"$1 under $25,000","1,265",
62011,"$25,000 under $50,000","0",
62011,"$50,000 under $75,000","1,781",
62011,"$75,000 under $100,000","2,298",
62011,"$100,000 under $200,000","0",
62011,"$200,000 or more",0,

62012,,"205,889",
62012,"$1 under $25,000","11,674",
62012,"$25,000 under $50,000","24,500",
62012,"$50,000 under $75,000","32,232",
62012,"$75,000 under $100,000","35,092",
62012,"$100,000 under $200,000","74,578",
62012,"$200,000 or more","27,813",

62013,,"13,627",
62013,"$1 under $25,000",723,
62013,"$25,000 under $50,000","1,999",
62013,"$50,000 under $75,000","1,919",
62013,"$75,000 under $100,000","3,407",
62013,"$100,000 under $200,000","5,579",
62013,"$200,000 or more","0",

62014,,"99,835",
62014,"$1 under $25,000","6,728",
62014,"$25,000 under $50,000","14,216",
62014,"$50,000 under $75,000","17,219",
62014,"$75,000 under $100,000","19,202",
62014,"$100,000 under $200,000","35,342",
62014,"$200,000 or more","7,128",

62015,,"14,209",
62015,"$1 under $25,000",735,
62015,"$25,000 under $50,000","2,204",
62015,"$50,000 under $75,000","1,754",
62015,"$75,000 under $100,000","2,509",
62015,"$100,000 under $200,000","7,007",
62015,"$200,000 or more","0",

62016,,"99,524",
62016,"$1 under $25,000","7,956",
62016,"$25,000 under $50,000","14,386",
62016,"$50,000 under $75,000","16,099",
62016,"$75,000 under $100,000","18,524",
62016,"$100,000 under $200,000","29,982",
62016,"$200,000 or more","12,577",

62017,,"25,510",
62017,"$1 under $25,000","2,186",
62017,"$25,000 under $50,000","4,519",
62017,"$50,000 under $75,000","4,907",
62017,"$75,000 under $100,000","4,625",
62017,"$100,000 under $200,000","9,273",
62017,"$200,000 or more","0",

62018,,"51,222",
62018,"$1 under $25,000","9,250",
62018,"$25,000 under $50,000","13,582",
62018,"$50,000 under $75,000","10,590",
62018,"$75,000 under $100,000","8,903",
62018,"$100,000 under $200,000","8,897",
62018,"$200,000 or more","0",

62019,,"10,607",
62019,"$1 under $25,000",946,
62019,"$25,000 under $50,000","1,318",
62019,"$50,000 under $75,000","2,324",
62019,"$75,000 under $100,000","2,274",
62019,"$100,000 under $200,000","3,745",
62019,"$200,000 or more",0,

62021,,"35,956",
62021,"$1 under $25,000","1,388",
62021,"$25,000 under $50,000","2,870",
62021,"$50,000 under $75,000","3,897",
62021,"$75,000 under $100,000","7,221",
62021,"$100,000 under $200,000","13,435",
62021,"$200,000 or more","7,145",

62022,,"34,547",
62022,"$1 under $25,000","2,357",
62022,"$25,000 under $50,000","4,631",
62022,"$50,000 under $75,000","5,222",
62022,"$75,000 under $100,000","6,181",
62022,"$100,000 under $200,000","16,156",
62022,"$200,000 or more","0",

62024,,"212,563",
62024,"$1 under $25,000","20,830",
62024,"$25,000 under $50,000","41,008",
62024,"$50,000 under $75,000","39,903",
62024,"$75,000 under $100,000","38,635",
62024,"$100,000 under $200,000","61,257",
62024,"$200,000 or more","10,930",

62025,,"1,476,057",
62025,"$1 under $25,000","51,263",
62025,"$25,000 under $50,000","94,346",
62025,"$50,000 under $75,000","117,867",
62025,"$75,000 under $100,000","136,697",
62025,"$100,000 under $200,000","493,195",
62025,"$200,000 or more","582,689",

62027,,"10,834",
62027,"$1 under $25,000","1,004",
62027,"$25,000 under $50,000","1,463",
62027,"$50,000 under $75,000","2,003",
62027,"$75,000 under $100,000","1,882",
62027,"$100,000 under $200,000","4,482",
62027,"$200,000 or more","0",

62028,,"22,737",
62028,"$1 under $25,000","1,609",
62028,"$25,000 under $50,000","3,235",
62028,"$50,000 under $75,000","4,363",
62028,"$75,000 under $100,000","4,348",
62028,"$100,000 under $200,000","9,182",
62028,"$200,000 or more","0",

62031,,"21,136",
62031,"$1 under $25,000","1,661",
62031,"$25,000 under $50,000","3,662",
62031,"$50,000 under $75,000","3,811",
62031,"$75,000 under $100,000","4,202",
62031,"$100,000 under $200,000","7,800",
62031,"$200,000 or more","0",

62032,,"18,795",
62032,"$1 under $25,000","1,551",
62032,"$25,000 under $50,000","2,542",
62032,"$50,000 under $75,000","2,664",
62032,"$75,000 under $100,000","3,421",
62032,"$100,000 under $200,000","8,617",
62032,"$200,000 or more","0",

62033,,"111,242",
62033,"$1 under $25,000","9,555",
62033,"$25,000 under $50,000","16,516",
62033,"$50,000 under $75,000","20,381",
62033,"$75,000 under $100,000","20,009",
62033,"$100,000 under $200,000","39,501",
62033,"$200,000 or more","5,280",

62034,,"627,814",
62034,"$1 under $25,000","20,097",
62034,"$25,000 under $50,000","44,534",
62034,"$50,000 under $75,000","56,267",
62034,"$75,000 under $100,000","62,524",
62034,"$100,000 under $200,000","239,512",
62034,"$200,000 or more","204,880",

62035,,"559,569",
62035,"$1 under $25,000","27,716",
62035,"$25,000 under $50,000","57,239",
62035,"$50,000 under $75,000","77,649",
62035,"$75,000 under $100,000","82,545",
62035,"$100,000 under $200,000","198,800",
62035,"$200,000 or more","115,620",

62036,,"20,179",
62036,"$1 under $25,000",923,
62036,"$25,000 under $50,000","2,579",
62036,"$50,000 under $75,000","2,940",
62036,"$75,000 under $100,000","3,717",
62036,"$100,000 under $200,000","10,020",
62036,"$200,000 or more","0",

62037,,"61,097",
62037,"$1 under $25,000","3,080",
62037,"$25,000 under $50,000","5,787",
62037,"$50,000 under $75,000","7,603",
62037,"$75,000 under $100,000","9,520",
62037,"$100,000 under $200,000","24,533",
62037,"$200,000 or more","10,574",

62040,,"891,720",
62040,"$1 under $25,000","94,104",
62040,"$25,000 under $50,000","183,903",
62040,"$50,000 under $75,000","169,590",
62040,"$75,000 under $100,000","147,810",
62040,"$100,000 under $200,000","241,019",
62040,"$200,000 or more","55,294",

62044,,"46,835",
62044,"$1 under $25,000","3,645",
62044,"$25,000 under $50,000","8,011",
62044,"$50,000 under $75,000","8,202",
62044,"$75,000 under $100,000","8,338",
62044,"$100,000 under $200,000","18,639",
62044,"$200,000 or more","0",

62045,,"11,076",
62045,"$1 under $25,000",712,
62045,"$25,000 under $50,000","1,764",
62045,"$50,000 under $75,000","2,131",
62045,"$75,000 under $100,000","2,720",
62045,"$100,000 under $200,000","3,749",
62045,"$200,000 or more","0",

62047,,"39,916",
62047,"$1 under $25,000","2,665",
62047,"$25,000 under $50,000","4,580",
62047,"$50,000 under $75,000","5,283",
62047,"$75,000 under $100,000","6,749",
62047,"$100,000 under $200,000","20,639",
62047,"$200,000 or more","0",

62048,,"24,910",
62048,"$1 under $25,000","3,014",
62048,"$25,000 under $50,000","5,427",
62048,"$50,000 under $75,000","6,063",
62048,"$75,000 under $100,000","3,389",
62048,"$100,000 under $200,000","7,017",
62048,"$200,000 or more",0,

62049,,"168,555",
62049,"$1 under $25,000","11,769",
62049,"$25,000 under $50,000","23,259",
62049,"$50,000 under $75,000","25,572",
62049,"$75,000 under $100,000","27,532",
62049,"$100,000 under $200,000","57,322",
62049,"$200,000 or more","23,101",

62050,,"6,434",
62050,"$1 under $25,000",754,
62050,"$25,000 under $50,000","1,670",
62050,"$50,000 under $75,000","1,421",
62050,"$75,000 under $100,000","2,589",
62050,"$100,000 under $200,000","0",
62050,"$200,000 or more","0",

62051,,"21,888",
62051,"$1 under $25,000","1,690",
62051,"$25,000 under $50,000","2,958",
62051,"$50,000 under $75,000","4,999",
62051,"$75,000 under $100,000","4,217",
62051,"$100,000 under $200,000","8,024",
62051,"$200,000 or more","0",

62052,,"329,851",
62052,"$1 under $25,000","24,581",
62052,"$25,000 under $50,000","46,796",
62052,"$50,000 under $75,000","50,484",
62052,"$75,000 under $100,000","54,968",
62052,"$100,000 under $200,000","107,783",
62052,"$200,000 or more","45,239",

62053,,"14,483",
62053,"$1 under $25,000","1,294",
62053,"$25,000 under $50,000","2,152",
62053,"$50,000 under $75,000","3,509",
62053,"$75,000 under $100,000","2,622",
62053,"$100,000 under $200,000","4,906",
62053,"$200,000 or more","0",

62054,,"15,730",
62054,"$1 under $25,000","1,717",
62054,"$25,000 under $50,000","2,990",
62054,"$50,000 under $75,000","3,159",
62054,"$75,000 under $100,000","2,904",
62054,"$100,000 under $200,000","4,960",
62054,"$200,000 or more","0",

62056,,"220,096",
62056,"$1 under $25,000","19,058",
62056,"$25,000 under $50,000","33,369",
62056,"$50,000 under $75,000","34,937",
62056,"$75,000 under $100,000","33,706",
62056,"$100,000 under $200,000","63,307",
62056,"$200,000 or more","35,719",

62060,,"49,463",
62060,"$1 under $25,000","11,359",
62060,"$25,000 under $50,000","17,116",
62060,"$50,000 under $75,000","10,346",
62060,"$75,000 under $100,000","5,039",
62060,"$100,000 under $200,000","5,603",
62060,"$200,000 or more","0",

62061,,"63,817",
62061,"$1 under $25,000","2,944",
62061,"$25,000 under $50,000","5,744",
62061,"$50,000 under $75,000","8,289",
62061,"$75,000 under $100,000","9,676",
62061,"$100,000 under $200,000","24,890",
62061,"$200,000 or more","12,274",

62062,,"358,256",
62062,"$1 under $25,000","11,770",
62062,"$25,000 under $50,000","26,042",
62062,"$50,000 under $75,000","35,441",
62062,"$75,000 under $100,000","44,200",
62062,"$100,000 under $200,000","151,830",
62062,"$200,000 or more","88,973",

62063,,"29,954",
62063,"$1 under $25,000","1,926",
62063,"$25,000 under $50,000","4,582",
62063,"$50,000 under $75,000","6,056",
62063,"$75,000 under $100,000","5,423",
62063,"$100,000 under $200,000","11,967",
62063,"$200,000 or more","0",

62067,,"91,043",
62067,"$1 under $25,000","4,193",
62067,"$25,000 under $50,000","9,210",
62067,"$50,000 under $75,000","11,769",
62067,"$75,000 under $100,000","11,608",
62067,"$100,000 under $200,000","32,403",
62067,"$200,000 or more","21,860",

62069,,"80,085",
62069,"$1 under $25,000","6,032",
62069,"$25,000 under $50,000","13,511",
62069,"$50,000 under $75,000","14,539",
62069,"$75,000 under $100,000","13,566",
62069,"$100,000 under $200,000","32,437",
62069,"$200,000 or more","0",

62074,,"31,146",
62074,"$1 under $25,000","1,721",
62074,"$25,000 under $50,000","4,002",
62074,"$50,000 under $75,000","4,004",
62074,"$75,000 under $100,000","5,354",
62074,"$100,000 under $200,000","16,065",
62074,"$200,000 or more","0",

62075,,"81,205",
62075,"$1 under $25,000","5,222",
62075,"$25,000 under $50,000","14,039",
62075,"$50,000 under $75,000","15,579",
62075,"$75,000 under $100,000","15,318",
62075,"$100,000 under $200,000","31,047",
62075,"$200,000 or more","0",

62079,,"8,566",
62079,"$1 under $25,000",484,
62079,"$25,000 under $50,000","1,054",
62079,"$50,000 under $75,000","3,515",
62079,"$75,000 under $100,000","0",
62079,"$100,000 under $200,000","3,513",
62079,"$200,000 or more","0",

